0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_Expected Number of Deaths,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.2_Expected Number of Deaths,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.3_Expected Number of Deaths,A.3_Expected Annual Damage,A.3_Dike Investment Costs,RfR Total Costs,Expected Evacuation Costs
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,3,0,0,0,2,4,5,6,1,5,0.0,0.0,82177854.37813279,0.08324106617923442,118761417.32884482,128965327.37089843,2.6215529249544947,2054688611.2925534,0.0,169200000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,8,5,1,0,0,7,6,3,1,5,3,2,0.44872674090747544,2534295090.555662,76431543.68310125,0.0,0.0,218202953.34943867,0.1015943601487131,225989673.08046186,34221561.73832255,0.0,14230.063783575433
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,2,3,6,4,2,0,6,6,2,0.27074174409583573,1512470679.356275,66507014.9338145,0.03294750544490188,138812643.99487442,0.0,0.0,0.0,85190627.71842328,182600000.0,9121.430151630433
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,6,1,5,2,0,0,5,7,0.6993707336900185,1411458715.8638465,101474517.63440433,0.17428105365048838,259542338.25274903,38245121.951764055,0.08374307511841217,67770673.35118039,56232105.137590505,121200000.0,0.0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,2,4,0,6,0,1,7,2,6,5,9,6,0,0.623231584593716,1267147545.277831,142620835.55407643,0.0043494340706176585,5934063.7583747525,128904282.88717857,0.06088651523595716,45859874.24656263,55690229.411618516,151900000.0,0.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7,2,1,0,0,2,0,5,7,7,2,5,0.00015036711775496896,2622152.707311044,32694901.094161935,0.0,0.0,179237237.8274835,0.2258075535572262,1466910181.373338,22167818.198803753,302400000.0,52506.99484297003
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,5,3,3,0,0,4,6,1,3,2,4,3,0.0,0.0,82486364.32617709,0.0003563404597692365,3971081.215166564,178602057.87410635,0.2137483260296768,1395526445.7965536,26403379.542306438,425300000.0,58652.54208701592
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,6,7,3,0,0,0,1,7,10,6,7,6,7,0.0,0.0,144956226.29360634,0.0,0.0,133844205.0086204,0.3335237892812311,1730603886.2820373,20299287.62732069,169200000.0,49516.610351796044
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,10,1,10,0,1,3,0,0,10,7,6,2,4,3,5,0.0,0.0,278493692.73605245,0.03616486795461191,147121396.56278214,87722647.49511826,0.0830316472049918,185120468.86840063,44215020.369581826,408000000.0,6287.470910387433
1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,5,5,6,2,0,0,0,0,3,6,6,6,3,6,0.0,0.0,117818559.7239252,0.0,0.0,118427379.06875929,0.15581769149254432,1017502374.8522419,0.0,411600000.0,36544.16519622222
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,0,7,3,0,0,1,6,2,5,3,6,3,0.0,0.0,184254963.38440505,0.014469920079065005,178967211.66442096,133844205.0086204,0.2634731454469294,1716524330.5746827,20299287.62732069,84600000.0,68851.93205185252
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,5,3,0,3,7,0,1,2,0,5,6,3,4,3,0.0,0.0,140249369.74390027,0.015902451269392083,195317539.32362056,128933649.86623067,0.16309061139016784,1060440962.5804775,43224599.14167526,387000000.0,46137.611381430164
1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,4,1,3,0,3,6,3,2,1,5,5,5,0,7,4,0.0,0.0,135274189.70659953,0.0681058647788248,100707648.25684379,120892243.43187523,0.0,0.0,72729638.17053153,1607900000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,10,0,6,3,0,0,2,7,2,3,2,2,0,0.0,0.0,230731592.80629772,0.04352334723177289,179383690.81488714,124573879.8096008,0.6673888394318802,1452835001.666678,22167818.198803753,84600000.0,28916.05479867045
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,6,1,0,0,0,1,5,0,5,0,5,3,2,4,5,0.0,0.0,100714900.1874114,0.15855327302146915,233657190.44526812,38245121.951764055,0.0,0.0,62865075.42438113,369700000.0,0.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6,1,0,1,3,3,0,1,1,7,0,5,5,2,7,0.0,0.0,100714900.1874114,0.007104028348334513,85155587.39705813,142447532.22446764,0.12486092665303009,811864985.0477647,41292219.28177295,205800000.0,32468.109484462002
0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,6,6,7,0,6,3,7,0,0,7,3,6,1,2,6,0.0,0.0,236973610.78838855,0.042611722756091944,176692363.6024967,124573879.8096008,0.0,0.0,34221561.73832255,1115300000.0,4401.751988784842
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,5,3,3,5,1,6,4,0.0,0.0,47847947.961454235,0.05426220029649378,536901634.9932629,0.0,0.2550939222306932,1345519454.337104,28798397.130608946,169200000.0,57393.34114907222
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,7,2,0,7,1,6,4,5,5,7,4,6,0.0,0.0,66507014.9338145,0.0,0.0,127487673.07826531,0.0,0.0,100985425.35951225,974500000.0,42.254670964071764
1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,7,1,1,2,1,0,3,1,5,3,4,4,6,7,0.057184788315826345,119277805.01106492,109503342.08350585,0.017795930275144384,25532783.058853365,124827903.5097079,0.0,0.0,46650169.32145682,1247200000.0,0.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7,1,4,0,0,2,0,0,0,1,5,7,7,2,4,0.0,0.0,172107283.1314149,0.031652803590139715,391649083.49505645,42818415.6714978,0.24918925043150617,1649536944.00247,0.0,205800000.0,76733.97801820587
1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,2,3,0,5,2,7,5,7,6,2,5,0.0013533040597947207,7866458.121933132,0.0,0.0025268155873259825,9548220.153836096,160865206.22185197,0.21900910772748383,476987489.2392693,55021520.85615872,679700000.0,8534.547279595325
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,1,3,0,0,5,5,5,0,1,5,4,0.22858427730735764,1288797148.8246245,117999895.068093,0.0006230148695192283,2333602.7598031,153700147.46963966,0.37260517526674763,811217950.6855513,28798397.130608946,0.0,19399.63375025698
0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,7,1,0,0,0,0,6,0,1,3,5,3,2,4,4,0.0,0.0,109503342.08350585,0.12542761661718577,523193320.1474689,0.0,0.0,0.0,56232105.137590505,762600000.0,10631.24830444492
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,5,3,1,0,5,4,0,5,7,6,2,2,1.246463169187432,2534295090.555662,76431543.68310125,0.0,0.0,166044650.32411388,0.0,0.0,60031921.43603267,377300000.0,0.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,0,1,0,5,6,7,1,5,0.00015036711775496896,2622152.707311044,32694901.094161935,0.024102424178365184,293757050.91281253,77797112.44472042,0.09189750486986267,588295493.1188806,41292219.28177295,302400000.0,33395.50863390308
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,7,6,1,7,0,0,0,1,0,0,10,5,6,6,0,0.0,0.0,195559644.92531753,0.0,0.0,73315450.27094865,0.07307556494868762,475415793.3123438,20299287.62732069,199900000.0,18997.421498686694
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,3,0,0,1,6,2,5,4,6,3,0.0,0.0,119252509.8856793,0.03037237134845709,374284750.9880415,47842699.56310011,0.2599417443116203,1701809998.3806753,20299287.62732069,84600000.0,76844.2291593671
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6,6,3,0,0,0,1,7,5,5,0,5,0,0.00766547802616875,132898963.29048093,95486976.46933737,0.0,0.0,124573879.8096008,0.26610392506652125,1728070530.377003,20299287.62732069,84600000.0,62630.53416628474
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,6,0,1,0,0,5,1,0,6,0,5,3,7,0,5,0.0,0.0,100714900.1874114,0.2389054159125285,356294594.0224688,59410102.93073928,0.1337193486225731,103787805.55834155,52771009.1301844,679700000.0,0.0
1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,1,4,0,4,2,5,3,7,4,3,0.0,0.0,60717312.84309486,0.27365223265770183,408599494.09920347,38245121.951764055,0.0,0.0,56604892.31464201,496200000.0,0.0
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,7,1,0,4,0,0,8,7,5,7,6,7,7,5,4,0.0,0.0,109503342.08350585,0.001580902117432913,17892205.115030717,53358573.6002109,0.0,0.0,129731137.0372932,199900000.0,721.319268630667
1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,10,1,0,6,4,3,0,1,0,6,1,0,3,7,2,0.0,0.0,140858582.2512416,0.0,0.0,198269928.11725682,1.0742310912546873,833112925.7760563,20299287.62732069,764300000.0,0.0
1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,4,2,2,0,5,0,0,0,0,1,0,5,3,5,3,0.0,0.0,136038794.21624202,0.04417673118874467,182512097.23744753,59410102.93073928,0.46843915032009553,1019197792.6526601,0.0,1153600000.0,21419.92753428345
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,7,2,7,0,0,10,8,5,6,7,2,5,0.0,0.0,85246019.34861892,0.0,0.0,226690981.82178843,0.2634586371758318,1373678565.7518134,44215020.369581826,169200000.0,39584.80233568179
1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,3,1,3,1,3,6,3,0,1,2,2,2,3,1,4,0.0,0.0,126829027.92959374,0.03801322598909044,54651538.92192138,163268356.78208596,0.033981420292067785,25087766.70212861,46650169.32145682,1230600000.0,0.0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,7,1,3,0,0,7,0,2,6,6,5,3,6,0,5,0.0,0.0,164837270.4882678,0.03550976896340996,353384727.2049934,73315450.27094865,0.10302255643754037,547277888.7938188,55749126.209561795,423600000.0,28074.271392605136
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1,3,9,0,2,0,0,1,1,5,6,6,2,1,0.013756408006831073,238566718.03734827,76431543.68310125,0.0,0.0,147929705.47326633,0.1971967592252888,1292658074.427449,20299287.62732069,339000000.0,48746.12743818795
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,0,0,3,5,6,6,5,6,6,5,0.10381582364490848,216583966.58045948,112454988.58836943,0.000271508223564414,385008.29295846034,106860238.4866137,0.9080165469488405,711754496.4147611,56050655.355505094,217800000.0,0.0
0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,2,7,4,6,7,3,0,0,0,7,7,4,3,1,6,6,0.0,0.0,216541799.28805792,0.0,0.0,133844205.0086204,0.032664076588711774,170001116.3793355,34221561.73832255,964800000.0,4894.733799160063
0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,4,3,0,3,4,3,7,4,6,0.0,0.0,66507014.9338145,0.12542761661718577,523193320.1474689,0.0,0.0,0.0,54082305.45306664,980400000.0,10631.24830444492
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,3,1,2,0,0,0,6,0,6,7,2,5,0.0,0.0,175989008.17388105,0.0193402059226342,26363647.345966764,139121779.80099735,2.632526158586626,2059671917.827299,0.0,0.0,0.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,3,2,3,7,0,1,3,2,7,2,4,0.0037591779438742247,7866458.121933132,0.0,0.0,0.0,205839396.77911073,0.0430777411271345,31332156.29178099,62048975.90137317,558500000.0,0.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,7,6,0,6,2,7,4,2,5,0,4,6,1,0.22436337045373772,1267147545.277831,125788764.77143934,0.0,0.0,146841946.52894095,0.0,0.0,94494573.90116078,121200000.0,5087.03979529585
1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,7,7,4,3,2,0,7,1,0,5,3,6,1,1,6,0.0,0.0,230932932.5328355,0.002660253634900466,10194991.626134548,95202239.80249318,0.0,0.0,59903444.52010451,1779400000.0,1087.8023441179887
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,6,5,4,4,0,4,0.013724349195798322,238555610.02212983,42291505.65437629,0.04219204762456272,527501320.89044154,0.0,0.1771831308680865,1174529366.7188587,20299287.62732069,205800000.0,67172.41079665141
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,0,1,2,0,0,1,1,2,6,7,1,4,0.0,0.0,144075745.84278923,0.02225630054497491,271642408.4850396,82526679.5239558,0.26221573464072623,1711758067.398025,20299287.62732069,84600000.0,72656.91208538109
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,2,6,1,0,0,0,7,4,7,6,6,4,6,0.623231584593716,1267147545.277831,90462322.17815001,0.0,0.0,112832601.01821715,0.4328269208126231,339167458.2840806,34221561.73832255,242400000.0,0.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,4,0,1,7,1,7,7,4,6,5,7,4,2,3,0.0,0.0,128674397.76670545,0.004931092783891748,59546695.811183296,164105490.41814741,0.0,0.0,119779528.98802099,115300000.0,2852.568198778448
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,5,1,0,0,7,6,4,6,7,3,3,0.03246272923605141,65948254.37066636,32694901.094161935,0.0,0.0,231596411.37743592,1.7553737430901046,1373260911.57823,34221561.73832255,217800000.0,0.0
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,3,0,3,4,6,4,4,5,7,6,0,0.0,0.0,88511693.9986257,0.06621986327679355,94704304.41618091,87722647.49511826,0.0,0.0,93126191.87773517,592800000.0,0.0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,3,1,1,0,1,0,0,1,7,1,4,0,5,0,0.07619475910245255,1288797148.8246245,78453877.84187987,0.00949781986040544,113818540.33235604,77797112.44472042,0.098405198004163,643010430.688885,20299287.62732069,377300000.0,38531.402928900134
1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,2,0,1,6,1,2,2,0,0,0,2,5,6,6,2,7,0.0,0.0,95486976.46933737,0.006922865524166523,66065727.30396095,129886219.76334889,0.07670250258513751,403851461.65840393,0.0,795000000.0,13992.473142548894
1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2,0,7,0,2,1,5,0,0,5,2,4,0,6,2,4,0.0,0.0,68139002.95605196,0.00582948322595081,54531658.81178758,149432797.19150826,0.17957266829617438,940860479.9120452,28798397.130608946,848900000.0,29088.850832247823
1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,6,6,1,1,1,3,0,1,6,4,0,7,3,6,0.0,0.0,172304199.80689174,0.031869999211074876,45400921.14715562,118700628.29513216,0.0,0.0,46650169.32145682,1723200000.0,0.0
0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,4,2,3,0,5,0,3,0,1,0,3,3,3,5,7,0.0,0.0,142199997.9234246,0.023169337399817656,95046882.56561561,59410102.93073928,0.011332850413149196,23201452.43972248,46650169.32145682,1099700000.0,2334.863774539401
1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,6,1,3,7,3,0,0,1,0,6,1,6,3,7,1,0.0,0.0,154220496.58178693,0.0,0.0,133844205.0086204,0.6962465751037177,540426358.8549854,20299287.62732069,1103300000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,7,0,5,0,5,4,1.246463169187432,2534295090.555662,60717312.84309486,0.002969503831410304,3971081.215166564,59410102.93073928,0.879593839640972,688035997.751641,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,0,1,3,1,2,7,0,6,6,7,6,7,5,5,0.0,0.0,109503342.08350585,0.018841278385246726,25816019.540847324,139121779.80099735,0.0,0.0,73946120.41768885,339000000.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,6,4,1,4,0.0,0.0,42291505.65437629,0.36174800197662516,536901634.9932629,0.0,2.5509392223069316,2018279181.5056562,0.0,169200000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,1,1,1,2,0,0,0,5,3,6,6,2,7,0.22436337045373772,1267147545.277831,85246019.34861892,0.007853813406358696,30464982.846721597,123591808.7282773,0.29747774512290825,658047231.9208592,0.0,286800000.0,17413.344349203842
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,4,0,0,0,4,3,7,7,3,0.0,0.0,32694901.094161935,0.08947923999623057,369652029.72671795,47842699.56310011,0.00551786200390578,11224416.071440376,26403379.542306438,423600000.0,8234.21050690744
0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3,7,1,5,0,3,2,0,3,0,1,7,6,4,0,4,0.0,0.0,180120614.91322458,0.01625879172916132,199288620.53878713,95202239.80249318,0.11090112280172183,728941221.9882939,24198032.45136138,860900000.0,34734.225776798456
1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,6,1,0,0,0,0,4,1,7,1,2,3,7,2,4,0.0,0.0,100714900.1874114,0.052365142255551014,215995997.1795131,0.0,0.0,0.0,90104663.39403158,1339800000.0,4364.090084657195
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,7,0,1,0,1,8,7,5,7,6,7,4,2,3,0.0,0.0,154345864.93625224,0.011953155997425424,143594306.09741127,77797112.44472042,0.0,0.0,129731137.0372932,115300000.0,5903.879785929874
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,3,0,4,4,0,3,0,0,1,3,1,4,3,1,2,5,0.0,0.0,102578836.07266891,0.01733498245971916,211667866.98282015,47842699.56310011,0.1579745634697599,1032349627.9841616,45324187.55237766,994100000.0,45883.273875559324
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,10,0,0,2,7,0,5,9,0,6,7,3,4,0.0,0.0,254731999.49716675,0.26377336325116435,391649083.49505645,42818415.6714978,0.0,0.0,70656192.99188861,205800000.0,0.0
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,3,2,0,5,4,5,7,2,1,0.01338839047115982,27242316.55883201,66507014.9338145,0.15826065477489132,233447949.4810424,38245121.951764055,0.0,0.0,48716867.66610375,236500000.0,0.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,5,5,0,6,0,2,3,6,7,5,0,0,7,6,0.0,0.0,217198541.196981,0.042611722756091944,176692363.6024967,66045103.44010488,0.006035186101107395,12147726.639629504,85190627.71842328,339000000.0,3770.343308688556
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,1,1,0,1,4,5,5,7,5,6,0.21845255703516742,455150684.61780775,32694901.094161935,0.0,0.0,149123927.43046832,0.053871830150713715,40372831.13078224,41292219.28177295,248500000.0,0.0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,7,1,5,4,2,2,2,6,0,6,3,3,0.623231584593716,1267147545.277831,68139002.95605196,0.0,0.0,199433505.39254242,0.001089680363330466,780695.226280202,78879234.63649702,377300000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,7,2,2,1,1,1,0,0,2,7,1,4,7,5,0,0.0,0.0,165682965.44156656,0.010925259684214449,130138529.18972293,118700628.29513216,0.14830690879326422,972162714.3167379,22167818.198803753,461900000.0,40414.29076740236
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,7,0,0,8,7,6,0,6,5,4,6,7,0.0,0.0,144956226.29360634,0.0,0.0,73315450.27094865,0.0,0.0,134035656.4867504,84600000.0,2425.574741850786
1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6,1,1,2,0,0,3,0,2,7,10,0,7,2,4,0.0,0.0,142079239.3148653,0.052274260741048205,73502743.42513406,42818415.6714978,0.015428293939756957,11462747.452038007,48716867.66610375,673800000.0,0.0
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,10,4,7,0,1,1,0,0,0,6,4,4,7,2,3,0.0,0.0,271128458.66528463,0.016048814171045457,195616426.08562893,77797112.44472042,0.14692538347063017,979521928.2508013,0.0,199900000.0,44310.77820471913
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,7,0,0,0,0,3,1,7,3,7,4,0,7,0.0,0.0,195446409.09739006,0.3550976896340996,530077090.8074901,0.0,0.6858536025173075,546549028.1422356,46650169.32145682,205800000.0,0.0
0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,2,0,0,0,5,3,0,0,0,7,6,4,3,5,0,5,0.0,0.0,0.0,0.0003230220388425963,2895463.581860725,116004983.79615441,0.12711419861964027,668829617.9966806,34221561.73832255,1274800000.0,19635.364048481453
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,1,0,0,1,7,5,6,6,5,2,0.1573053092428415,2656956657.594884,66507014.9338145,3.258098682772968e-05,385008.29295846034,118700628.29513216,0.07243492079821265,468277903.69867593,20299287.62732069,0.0,38772.97502601572
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,8,6,1,0,0,0,4,5,9,7,0,0,0.0,0.0,85246019.34861892,0.0,0.0,228906845.67141593,2.6345863717583176,2060517848.62772,0.0,0.0,0.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,0,0,1,4,5,3,7,5,5,0.0,0.0,71223146.50296113,0.013025934236679523,17539002.966634113,97105266.60422453,2.222706871077629,1730281538.9162655,20299287.62732069,435600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,3,1,7,0,5,4,5,6,1,4,0.623231584593716,1267147545.277831,47847947.961454235,0.0600356705370491,85921709.69772002,87722647.49511826,0.0,0.0,55690229.411618516,256100000.00000003,0.0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7,0,3,3,0,3,0,0,1,6,6,6,7,3,4,0.0,0.0,121644599.3504275,0.02364330268914824,32534605.043449085,100759376.17493644,1.0718772603380022,831575087.7247372,20299287.62732069,718000000.0,0.0
1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,6,6,1,1,0,1,0,0,1,7,5,5,4,1,7,0.0,0.0,183927748.79206374,0.01598643675732172,191115205.27509728,77797112.44472042,0.22571054930563372,1472623966.250145,20299287.62732069,983800000.0,60568.447702953665
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,3,10,5,7,6,6,0.0,0.0,103162272.08375776,0.12783516826827585,530077090.8074901,0.0,0.7407218907186919,1639647084.4267068,0.0,508200000.0,39958.068291515796
0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,2,4,0,1,0,0,3,1,3,4,5,3,2,7,0.0,0.0,180016033.32081586,0.19889441915655426,294005668.050938,38245121.951764055,0.41240331447028644,328776009.35442126,46650169.32145682,411600000.0,0.0
1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,8,0,6,4,3,2,1,6,7,6,0,0,0.02008258570673973,40863474.838248014,32694901.094161935,0.0,0.0,167690390.9444763,0.016464110380309954,12104883.853836695,82128181.6907775,583100000.0,0.0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,7,2,0,3,6,1,0,1,5,5,5,7,2,9,0.0,0.0,213977821.79557136,0.07397612045902678,108529597.31889763,120892243.43187523,0.10190554095582029,76346714.72528021,41292219.28177295,151900000.0,0.0
1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,4,3,1,0,1,0,0,0,5,6,0,5,2,5,3,0.0,0.0,137587437.176622,0.08018176137681475,327906104.35836744,38245121.951764055,0.30588542087295734,670612151.581703,28798397.130608946,1238200000.0,18381.599418177186
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,7,6,3,0,6,0,0,0,2,6,2,3,5,2,7,0.0,0.0,210412756.01456407,0.01818205592764615,179800169.9653533,66045103.44010488,0.27145184139990874,1423877086.7391353,22167818.198803753,643100000.0,47426.6733517125
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5,3,1,0,7,0,0,3,6,5,2,6,3,10,0.0,0.0,140249369.74390027,0.03757003862072281,151213740.7558707,114065823.89018795,0.5190246547198055,1138621301.9908693,24198032.45136138,423600000.0,23057.192553745288
1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,4,1,2,8,5,0,0,0,7,6,3,1,5,3,2,0.0,0.0,129316563.19491181,0.0,0.0,159009199.8289076,0.4270523024554344,931605770.3534842,34221561.73832255,897500000.0,16272.773695504009
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,7,3,7,0,0,4,2,3,1,7,1,3,0.020586523793697485,119277805.01106492,68139002.95605196,0.0,0.0,236437375.69434392,0.6458852036124153,1402730351.1317391,26403379.542306438,84600000.0,24827.146661641254
1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,2,0,1,0,0,0,1,2,5,3,2,2,4,0.0,0.0,37255203.23710208,0.01777360548080157,217380267.26508403,38245121.951764055,0.09529190950677385,639414662.7784889,20299287.62732069,532800000.0,32864.78961815082
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,2,3,0,0,1,0,0,1,8,2,3,4,7,3,0.0,0.0,172497598.12513041,0.10400846482254529,428991597.5829288,38245121.951764055,0.5778547408824113,1273419885.4270456,20299287.62732069,205800000.0,31213.98176082607
1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1,3,0,5,4,1,1,3,1,2,7,7,2,5,0.0,0.0,76431543.68310125,0.014464742324139435,179602230.41997212,122529913.13437451,0.02634518042150468,166518803.52116027,67172241.44960354,592800000.0,13309.450499004453
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,5,4,1,0,0,0,0,1,6,5,0,4,3,5,0.0,0.0,234881753.8521903,0.15654182758634502,226820611.13380605,38245121.951764055,1.632464638515441,1287759767.1606958,20299287.62732069,339000000.0,0.0
0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,2,5,7,1,3,0,1,9,4,7,5,1,4,0.20819941810072143,434275304.9182567,37255203.23710208,0.0,0.0,203375519.163827,0.007369477218357303,5392949.413308928,46650169.32145682,881900000.0,0.0
